id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,NUMROOMS,NUMBEDS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE,ItemDesc_norm,cluster,material_key
10863,A0-0189,,Vadodara,Gujarat,India,Enterprise,Workspace,114807,4,,,B0-2783,8/17/2023,63013.275,10' No-Coat 90° Outside Corner Bead 50/bx,63357,3,CT,1.5,ML,39078,58617,6/1/2023 0:00,1/18/2024 17:00,1730968970,10 no-coat 90 outside corner bead 50/bx,9,Misc
3408,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0441,3/9/2023,80256.86,"DeWalt Laminate Jig Saw 10TPI Blade
5/pk Downcut",63525,3,pack,3,,1987.3,,10/19/2020 0:00,7/10/2023 12:00,12657755648,dewalt laminate jig saw 10tpi blade 5/pk downcut,14,Misc
2730,A0-0058,,Mumbai,Maharashtra,India,Enterprise,Workspace,0,0,0,0,B0-0567,8/15/2023,66495.225,"4mm 4'W x 8'L Plastic Corrugated
Sheet White",63687,40,each,40,,1377.75,,5/22/2023 0:00,11/23/2023 12:00,83532899,4mm 4 w x 8 l plastic corrugated sheet white,11,Misc
13289,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3756,11/22/2024,552122.875,"1-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",53691,100,PC,1,ML,28306.5,28306.5,12/5/2022 0:00,6/23/2025 0:00,22955715208,1-5/8 x 10 track 1-1/4 leg 20ga eq,1,Steel
8621,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-2025,2/28/2023,5424.16,"1-1/2"" x 10'U-Channel CRC 1/2"" Leg 16ga 54mil",51168,10,PC,0.1,ML,49933,4993.3,11/19/2019 0:00,1/24/2025 12:00,15539779791,1-1/2 x 10 u-channel crc 1/2 leg 16ga 54mil,14,Steel
434,A0-0027,,Bengaluru,Karnataka,India,Future Tech,R&amp;D Laboratories,10000,,,,B0-0124,1/20/2023,153601.59,"SM/MED LIME STORM STOP RAIN PANTS ML
KISHIGO",63087,2,,,,3350.02,6700.04,6/7/2021 0:00,7/14/2025 12:00,3779120214,sm/med lime storm stop rain pants ml kishigo,14,Misc
6661,A0-0182,,Meerut,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,44000,,,,B0-1506,4/9/2024,1213221.6,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga (33mil)",53850,25,PC,0.25,ML,75567.5,18891.875,1/1/2024 0:00,12/31/2024 0:00,2514686544,3-5/8 x 10 track 1-1/4 leg 20ga 33mil,1,Steel
10166,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2540,7/13/2023,2625843.705,"4"" x 16' J-Runner 1"" x 2"" Legs 20ga 34mil",49210,20,PC,0.32,ML,115898,37087.36,2/3/2020 0:00,10/31/2025 0:00,34925565107,4 x 16 j-runner 1 x 2 legs 20ga 34mil,3,Misc
12203,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-3312,4/10/2024,36258.205,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga (33mil)",53850,40,PC,0.4,ML,55193.5,22077.4,5/1/2023 0:00,8/22/2024 17:00,2838119884,3-5/8 x 10 track 1-1/4 leg 20ga 33mil,1,Steel
9745,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-2416,4/6/2023,407970.145,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga (30mil)",60536,10,PC,0.1,ML,71810,7181,9/1/2020 0:00,4/5/2024 0:00,1642865619,3-5/8 x 10 track 1-1/4 leg 20ga 30mil,1,Steel
13044,A0-0020,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,1400000,2,,,B0-3663,10/11/2024,494027.75,Westpac Fast Set 20 Lite 20# Bag,63311,20,BG,20,BG,805.775,16115.5,6/13/2022 0:00,2/4/2026 0:00,1.34E+11,westpac fast set 20 lite 20 bag,17,Misc
7182,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1616,5/8/2024,188222.36,"6"" x 10' J-L Corner 18ga (43mil)",61494,2,PC,0.02,ML,287908,5758.16,2/3/2020 0:00,10/31/2025 0:00,34925565107,6 x 10 j-l corner 18ga 43mil,14,Misc
11064,A0-0020,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,1400000,2,,,B0-2869,9/25/2023,890124.195,"3"" x 3"" x 20' Angle 18ga 43mil",66437,60,PC,1.2,ML,91432.5,109719,6/13/2022 0:00,2/4/2026 0:00,1.34E+11,3 x 3 x 20 angle 18ga 43mil,14,Steel
10024,A0-0015,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,100000,,,,B0-2495,6/14/2023,51819.265,"12' x 1.64"" USG Fire Rated HD Main Tee Donn
DX/DXL Flat White 20/BX",63981,1,CT,0.24,ML,87675,21042,1/3/2022 0:00,11/16/2023 12:00,2757689889,12 x 1.64 usg fire rated hd main tee donn dx/dxl flat white 20/bx,12,Drywall
5630,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-1214,1/25/2024,26653.2,"1-1/2"" x 1-1/2"" x 10' Angle 20ga 33mil",51164,30,PC,0.3,ML,37742,11322.6,9/1/2020 0:00,4/5/2024 0:00,1642865619,1-1/2 x 1-1/2 x 10 angle 20ga 33mil,6,Steel
4003,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0544,9/12/2023,50570.94,"2-1/2"" 20ga DW Track 10' w/1-1/4"" Leg",61191,4,pcs,40,,52354.5,,10/19/2020 0:00,7/10/2023 12:00,12657755648,2-1/2 20ga dw track 10 w/1-1/4 leg,14,Steel
4754,A0-0033,,Jaipur,Rajasthan,India,Future Tech,Critical Ops,310000,,,,B0-0914,1/10/2023,,"FOLDING UTILITY KNIFE,6-7/8"" L",62765,2,,,,1085.5,,2/7/2022 0:00,9/1/2023 0:00,19594240344,folding utility knife 6-7/8 l,14,Misc
1333,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0293,6/5/2023,476267.3,"18V LXT LITHIUM-ION 5.0AH BATTERY 2PK
MAKITA",45733,6,,,,21344.27,128065.62,4/11/2022 0:00,9/17/2024 12:00,7554544515,18v lxt lithium-ion 5.0ah battery 2pk makita,14,Electrical Equipment
8830,A0-0216,,Hyderabad,Telangana,India,Future Tech,Critical Ops,28000,2,0,0,B0-2104,3/17/2023,44168.16,"2"" x 18YD 3M EMI #1170 Aluminum Foil Tape 3M
EMI #1170 Aluminum Foil Tape 2"" x 18yd",64857,3,RL,3,RL,1298.425,3895.275,6/1/2022 0:00,11/14/2023 12:00,2795749426,2 x 18yd 3m emi 1170 aluminum foil tape 3m emi 1170 aluminum foil tape 2 x 18yd,11,Drywall
6553,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1466,3/28/2024,1134197.2,"#10 x 3/4"" Grabber Wafer Head Drivall Self Drill Point
Zinc 5M",21145,3,BX,3,BX,12349.65,37048.95,7/12/2021 0:00,11/1/2024 17:00,14191958070,10 x 3/4 grabber wafer head drivall self drill point zinc 5m,10,Misc
6667,A0-0181,,Cuttack,Odisha,India,Future Tech,Critical Ops,275000,,,,B0-1508,4/2/2024,809866.5,"6"" x 12' Stud 1-5/8"" Flange 18ga",50921,130,PC,1.56,ML,237975,371241,4/17/2023 0:00,3/6/2025 17:00,4133307364,6 x 12 stud 1-5/8 flange 18ga,5,Steel
1444,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0326,6/27/2023,70366.285,"MED BLACK MAXIFLEX ULTIMATE NITRILE
PALM GLOVES G-TEK",64319,24,,,,286.405,6873.72,4/11/2022 0:00,9/17/2024 12:00,7554544515,med black maxiflex ultimate nitrile palm gloves g-tek,14,Misc
3682,A0-0058,,Mumbai,Maharashtra,India,Enterprise,Workspace,0,0,0,0,B0-0491,5/31/2023,67563.19,"#6 x 2"" Fine Thread 5 lb",37862,1,BOX,1,,2654.465,,5/22/2023 0:00,11/23/2023 12:00,83532899,6 x 2 fine thread 5 lb,14,Steel
13288,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3756,11/22/2024,552122.875,"2-1/2"" x 10' Track 1-1/4"" Leg 20ga EQ",59992,150,PC,1.5,ML,34151.5,51227.25,12/5/2022 0:00,6/23/2025 0:00,22955715208,2-1/2 x 10 track 1-1/4 leg 20ga eq,1,Steel
4311,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0426,3/24/2023,119325.675,"Franklin 4054 FRP Glue 4 gallon
Adhesive Can",64923,2,can,2,,9427.15,,10/19/2020 0:00,7/10/2023 12:00,12657755648,franklin 4054 frp glue 4 gallon adhesive can,14,Misc
4900,A0-0120,,Ranchi,Jharkhand,India,Tertiary Learning,Learning Hub,64700,,,,B0-1022,1/3/2025,,"BELT,DRIVE",64232,2,,,,256.345,,5/23/2022 0:00,1/24/2025 17:00,3441650490,belt drive,14,Misc
6736,A0-0163,,Kochi,Kerala,India,Wellness,Health Center,19500,,,,B0-1519,4/4/2024,162574.5,3/4 x 4 x 8 CDX Fire-Rated Plywood,26930,5,PC,5,PC,5010,25050,5/26/2023 0:00,5/2/2025 8:00,714978787.5,3/4 x 4 x 8 cdx fire-rated plywood,12,Wood & Carpentry
7663,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-1727,6/3/2024,536500.025,"3/4"" x 16"" x 48"" CDX Fire-Treated Plywood Backer
Board w/ notch",60005,20,PC,20,PC,1753.5,35070,5/6/2022 0:00,5/30/2025 0:00,15598821597,3/4 x 16 x 48 cdx fire-treated plywood backer board w/ notch,12,Wood & Carpentry
8178,A0-0212,,Salem,Tamil Nadu,India,Enterprise,Workspace,67085,1,,,B0-1868,1/20/2023,167041.75,"1-1/2"" x 1-1/2"" x 10' Angle 20ga 30mil",21458,10,PC,0.1,ML,49432,4943.2,9/30/2022 0:00,6/23/2023 12:00,383001223.5,1-1/2 x 1-1/2 x 10 angle 20ga 30mil,6,Steel
10595,A0-0204,,Vadodara,Gujarat,India,Future Tech,Workspace,163000,,,,B0-2693,7/25/2023,21376,Westpac TNT Lite 39# Ctn,66632,2,CT,2,CT,981.125,1962.25,11/15/2021 0:00,6/6/2023 0:00,2400928442,westpac tnt lite 39 ctn,14,Misc
10264,A0-0154,,Pune,Maharashtra,India,Wellness,Ambulatory Care,400000,0,0,73,B0-2574,7/13/2023,202071.67,"6"" x 10' J-Runner 1"" x 2"" Legs 16ga 54mil",66638,12,PC,0.12,ML,207998.5,24959.82,10/1/2021 0:00,12/31/2025 0:00,43218949493,6 x 10 j-runner 1 x 2 legs 16ga 54mil,14,Misc
2570,A0-0068,,Visakhapatnam,Andhra Pradesh,India,Enterprise,Critical Ops,265850,0,0,0,B0-0539,9/6/2023,77964.785,"1-5/8"" 20ga DW Track 10' w/1-1/4"" Leg",61265,50,pcs,500,,43420,,9/12/2022 0:00,10/2/2023 0:00,4131524341,1-5/8 20ga dw track 10 w/1-1/4 leg,14,Steel
9610,A0-0203,,Chennai,Tamil Nadu,India,Enterprise,Workspace,150000,10,,,B0-2399,5/22/2023,73062.5,"1"" x 4' x 8' Fabricmate ReCore 6.0pcf",67068,5,PC,160,SF,417.5,66800,4/18/2022 0:00,5/19/2023 12:00,1744380338,1 x 4 x 8 fabricmate recore 6.0pcf,14,Misc
4278,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0730,5/25/2023,111798.15,"Quick Set Lite 45 Setting Compound
18lb Bag",49320,5,bag,5,,1369.4,,2/27/2023 0:00,11/30/2023 0:00,169152463,quick set lite 45 setting compound 18lb bag,17,Cables
3667,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0487,5/24/2023,59703.335,"2"" 3M 2090 SOLD BY ROLL Blue
Premium Tape 180'",52665,12,roll,12,,1071.305,,2/27/2023 0:00,11/30/2023 0:00,169152463,2 3m 2090 sold by roll blue premium tape 180,11,Drywall
8543,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-2001,3/13/2023,176448.86,"4"" x 16' C-H Stud 20ga 34mil",49209,10,PC,0.16,ML,137608,22017.28,11/19/2019 0:00,1/24/2025 12:00,15539779791,4 x 16 c-h stud 20ga 34mil,3,Steel
13293,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3757,11/21/2024,507145.6,"5/8"" x 4' x 10' Type X Drywall",61289,416,PC,16.64,MS,30477.5,507145.6,12/5/2022 0:00,6/23/2025 0:00,22955715208,5/8 x 4 x 10 type x drywall,2,Drywall
2447,A0-0052,,Gwalior,Madhya Pradesh,India,Future Tech,Critical Ops,6,,,,B0-0521,8/8/2023,185543.68,"Arm 2x4x5/8 Cortega Sqr. Lay-in
15/16"" 96sf/ct",63829,10,CTN,960,,70474,,8/7/2023 0:00,11/13/2024 0:00,3542999985,arm 2x4x5/8 cortega sqr. lay-in 15/16 96sf/ct,8,Misc
12614,A0-0186,,Pune,Maharashtra,India,Misc Market,Workspace,171000,5,,,B0-3488,7/31/2024,924848.505,"3-5/8"" x 10' Slotted Slip Track 3"" Leg 20ga 33mil",60945,30,PC,0.3,ML,145290,43587,10/18/2021 0:00,6/2/2026 0:00,15701858802,3-5/8 x 10 slotted slip track 3 leg 20ga 33mil,1,Steel
5803,A0-0024,,Haridwar,Uttarakhand,India,Misc Market,Critical Ops,150000,,,,B0-1260,2/5/2024,30790.625,250' Hamilton Wallboard Jt Tape 20/bx,62274,2,RL,2,RL,396.625,793.25,10/24/2022 0:00,8/27/2025 0:00,19679867940,250 hamilton wallboard jt tape 20/bx,17,Drywall
3658,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0485,5/18/2023,119639.635,"#2 Phillips Qryptonite Impact Bit Tip 1""
OAL",66114,25,each,25,,145.29,,10/19/2020 0:00,7/10/2023 12:00,12657755648,2 phillips qryptonite impact bit tip 1 oal,14,Misc
11031,A0-0261,,Kochi,Kerala,India,Wellness,Health Center,15000,,,14,B0-2851,9/19/2023,487819.525,"3-5/8"" x 15' 6"" Stud 1-1/4"" Flange 20ga EQ",60015,500,PC,7.75,ML,57615,446516.25,11/15/2022 0:00,1/31/2024 12:00,1229106473,3-5/8 x 15 6 stud 1-1/4 flange 20ga eq,16,Steel
3173,A0-0063,,Kolhapur,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,20000,0,0,0,B0-0642,1/9/2023,24194.96,"Arm Touch-up Paint 8 oz. Bottle 6
botl/ctn",62123,3,each,3,,3745.81,,4/4/2022 0:00,5/22/2023 12:00,1356145091,arm touch-up paint 8 oz. bottle 6 botl/ctn,14,Paint & Coatings
1224,A0-0036,,Jaipur,Rajasthan,India,Wellness,Workspace,156000,,,,B0-0267,5/18/2023,271929.44,"3/4""X50' RED RUBBER HD WATER HOSE BRIDGESTONE",64151,6,,,,5601.18,33607.08,10/5/2022 0:00,10/2/2024 12:00,7015606559,3/4 x50 red rubber hd water hose bridgestone,14,Flooring
9515,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-2361,5/18/2023,204111.575,"2-1/2"" x 10' Track 1-1/4"" Leg 20ga EQ",59992,30,PC,0.3,ML,51185.5,15355.65,5/6/2022 0:00,5/30/2025 0:00,15598821597,2-1/2 x 10 track 1-1/4 leg 20ga eq,1,Steel
4167,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0702,2/7/2023,62422.095,"3"" 16ga Angle 10'",63258,25,pcs,0,,235553.5,,10/19/2020 0:00,7/10/2023 12:00,12657755648,3 16ga angle 10,6,Steel
545,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0140,2/1/2023,145706.665,"RECEIVE FREE 140BL 1850B WITH PURCHASE
OF QUALIFYING MAKITA TOOLS",34748,2,,,,-12106.665,-24213.33,4/11/2022 0:00,9/17/2024 12:00,7554544515,receive free 140bl 1850b with purchase of qualifying makita tools,14,Misc
1205,A0-0013,,Jaipur,Rajasthan,India,Bio Innovation,R&amp;D Laboratories,7000,,,,B0-0264,5/17/2023,133605.01,"#3 GR60 3/8""X20' REBAR SOLD/PC",36645,75,,,,463.425,34756.875,12/1/2022 0:00,9/19/2023 12:00,169667658,3 gr60 3/8 x20 rebar sold/pc,14,Steel
6648,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1503,4/11/2024,892347.8,"6"" x 21' J-Runner 1"" x 2"" Legs 18ga 43mil",61063,7,PC,0.147,ML,209752,30833.21,2/3/2020 0:00,10/31/2025 0:00,34925565107,6 x 21 j-runner 1 x 2 legs 18ga 43mil,14,Misc
7631,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1721,5/30/2024,305945.67,"1-5/8"" x 12' Stud 1-1/4"" Flange 20ga EQ",60900,100,PC,1.2,ML,39662.5,47595,8/15/2022 0:00,1/21/2025 0:00,23204555261,1-5/8 x 12 stud 1-1/4 flange 20ga eq,16,Steel
12224,A0-0186,,Pune,Maharashtra,India,Misc Market,Workspace,171000,5,,,B0-3316,5/10/2024,1625127.935,"6"" x 10' Track 1-1/2"" Leg 20ga 33mil",50899,20,PC,0.2,ML,86589.5,17317.9,10/18/2021 0:00,6/2/2026 0:00,15701858802,6 x 10 track 1-1/2 leg 20ga 33mil,1,Steel
2638,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0553,10/4/2023,346086.625,"Quick Set Lite 45 Settin g Compound
18lb Bag",49320,10,bag,10,,1369.4,,2/27/2023 0:00,11/30/2023 0:00,169152463,quick set lite 45 settin g compound 18lb bag,17,Cables
12999,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3640,9/25/2024,-19796.18,"4"" x 10' Tabbed J-Track 1"" x 3"" Legs 20ga 33mil",61468,-70,PC,-0.7,ML,154475,-108132.5,8/15/2022 0:00,1/21/2025 0:00,23204555261,4 x 10 tabbed j-track 1 x 3 legs 20ga 33mil,3,Steel
8848,A0-0068,,Visakhapatnam,Andhra Pradesh,India,Enterprise,Critical Ops,265850,0,0,0,B0-2113,3/27/2023,2023124.84,"6"" x 12' Stud 1-5/8"" Flange 18ga G90",66646,54,PC,0.648,ML,189461.5,122770.885,9/12/2022 0:00,10/2/2023 0:00,4131524341,6 x 12 stud 1-5/8 flange 18ga g90,5,Steel
11361,A0-0216,,Hyderabad,Telangana,India,Future Tech,Critical Ops,28000,2,0,0,B0-2997,10/11/2023,22124.995,"5/8"" x 4' x 8' Type X Drywall",61289,10,PC,0.32,MS,42167.5,13493.6,6/1/2022 0:00,11/14/2023 12:00,2795749426,5/8 x 4 x 8 type x drywall,2,Drywall
7772,A0-0044,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,50000,,,,B0-1760,6/12/2024,33382.465,500' USG Joint Tape 10/bx,61051,1,CT,10,RL,551.1,5511,12/16/2022 0:00,12/31/2024 0:00,1047313632,500 usg joint tape 10/bx,17,Drywall
11704,A0-0305,,Patna,Bihar,India,Future Tech,Critical Ops,222213,,,,B0-3130,11/21/2023,321733.015,"#6 x 1-1/4"" Grabber Scavenger Head Drivall Self Drill
Point Zinc 8M",32072,1,BX,1,BX,9539.875,9539.875,11/17/2023 0:00,4/1/2025 17:00,11291416174,6 x 1-1/4 grabber scavenger head drivall self drill point zinc 8m,10,Misc
878,A0-0011,,Thiruvananthapuram,Kerala,India,Wellness,Ambulatory Care,80000,,,,B0-0197,3/22/2023,156625.96,"7' SHAFT ELECTRIC VIBRATOR COMPLETE CC
NORTHROCK",64310,1,,,,13804.22,13804.22,8/1/2022 0:00,2/5/2025 0:00,5447968752,7 shaft electric vibrator complete cc northrock,14,Steel
10885,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2793,9/19/2023,245195.245,"2-1/2"" x 10' Tabbed J-Track 1"" x 2-1/4"" Legs 20ga
33mil",60933,42,PC,0.42,ML,105293.5,44223.27,8/15/2022 0:00,1/21/2025 0:00,23204555261,2-1/2 x 10 tabbed j-track 1 x 2-1/4 legs 20ga 33mil,3,Steel
197,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0063,5/10/2023,57502.275,"ICE BLUE MIRROR ANTI-FOG LENS BLACK
FRAME PAGOSA SAFETY GLASSES PYRAMEX",64179,1,,,,1581.49,1581.49,10/15/2020 0:00,1/11/2024 12:00,3422320092,ice blue mirror anti-fog lens black frame pagosa safety glasses pyramex,14,Glass & Windows
13082,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-3674,10/18/2024,132622.215,"2-1/2"" x 10' Track 1-1/2"" Leg 20ga 33mil",59998,4,PC,0.04,ML,62124,2484.96,11/19/2019 0:00,1/24/2025 12:00,15539779791,2-1/2 x 10 track 1-1/2 leg 20ga 33mil,1,Steel
3384,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0428,2/27/2023,284331.695,"1-5/8"" 20ga DW Stud 10'",61182,30,pcs,300,,43837.5,,10/19/2020 0:00,7/10/2023 12:00,12657755648,1-5/8 20ga dw stud 10,3,Steel
4380,A0-0026,,Jaipur,Rajasthan,India,Bio Innovation,R&amp;D Laboratories,150000,,,,B0-0735,12/19/2024,2471307.75,"5/8"" 4'X12' FIRE TYPE X DRYWALL
[26]",58198,208,PCS,9984,,39662.5,,5/10/2021 0:00,12/26/2024 0:00,7982677738,5/8 4 x12 fire type x drywall 26,2,Drywall
9259,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-2270,5/3/2023,534010.89,"3/4"" Channel Clip 20ga 33mil 200/BC",67095,2,BC,400,PC,50.1,20040,9/1/2020 0:00,4/5/2024 0:00,1642865619,3/4 channel clip 20ga 33mil 200/bc,3,Steel
9619,A0-0277,,Mangalore,Karnataka,India,Future Tech,Smart Fabrication,6800,,,,B0-2404,6/19/2023,148382.005,"5/8"" x 2' x 4' USG Radar SLT 64SF White 8/CT #2420",59843,27,CT,1.728,MS,79325,137073.6,4/7/2023 0:00,8/31/2023 0:00,87635328.32,5/8 x 2 x 4 usg radar slt 64sf white 8/ct 2420,8,Drywall
2998,A0-0062,,Gwalior,Madhya Pradesh,India,Future Tech,Workspace,8000,1,0,0,B0-0622,3/14/2023,1823251.725,"Arm Black Prelude Main Black 12'
20pc/ct",63825,20,pc,240,,83333,,11/28/2022 0:00,4/7/2023 12:00,217999330.1,arm black prelude main black 12 20pc/ct,8,Misc
3909,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0528,8/10/2023,58416.6,"1-1/4"" AE Powder Pin .157 100/bx
Actual Embed
",65655,4,box,4,,1093.85,,5/30/2023 0:00,10/4/2023 12:00,184506781.2,1-1/4 ae powder pin .157 100/bx actual embed,14,Misc
2572,A0-0068,,Visakhapatnam,Andhra Pradesh,India,Enterprise,Critical Ops,265850,0,0,0,B0-0539,9/6/2023,77964.785,"2"" 20ga Angle 10'",61343,20,pcs,200,,70223.5,,9/12/2022 0:00,10/2/2023 0:00,4131524341,2 20ga angle 10,6,Steel
13154,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-3690,10/22/2024,35140.975,"1-1/2"" x 1-1/2"" x 10' Angle 18ga 43mil",61323,10,PC,0.1,ML,50601,5060.1,11/19/2019 0:00,1/24/2025 12:00,15539779791,1-1/2 x 1-1/2 x 10 angle 18ga 43mil,6,Steel
11640,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-3107,11/13/2023,9501.465,"#6 x 1-7/8"" Grabber Scavenger Head Drivall Self Drill
Point 4M",37858,1,BX,1,BX,8746.625,8746.625,11/19/2019 0:00,1/24/2025 12:00,15539779791,6 x 1-7/8 grabber scavenger head drivall self drill point 4m,10,Misc
12579,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3455,7/29/2024,221876.2,"5/8"" x 4' x 10' Type X Drywall",61289,182,PC,7.28,MS,30477.5,221876.2,12/5/2022 0:00,6/23/2025 0:00,22955715208,5/8 x 4 x 10 type x drywall,2,Drywall
12859,A0-0117,,Indore,Madhya Pradesh,India,Future Tech,Critical Ops,175000,,,,B0-3592,8/28/2024,127866.89,"3-5/8"" x 10' Track 1-1/4"" Leg 18ga",60541,10,PC,0.1,ML,133182.5,13318.25,6/3/2024 0:00,3/8/2027 0:00,5033818452,3-5/8 x 10 track 1-1/4 leg 18ga,1,Steel
5722,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-1232,2/9/2024,594411.45,"3-5/8"" x 10' Slotted Slip Track 2-1/2"" Leg 20ga 33mil",60939,8,PC,0.08,ML,161990,12959.2,11/19/2019 0:00,1/24/2025 12:00,15539779791,3-5/8 x 10 slotted slip track 2-1/2 leg 20ga 33mil,1,Steel
4970,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1060,1/3/2024,496075.17,"6"" x 10' Track 1-1/4"" Leg 20ga EQ",49215,12,PC,0.12,ML,79325,9519,8/15/2022 0:00,1/21/2025 0:00,23204555261,6 x 10 track 1-1/4 leg 20ga eq,1,Steel
4712,A0-0022,,Salem,Tamil Nadu,India,Wellness,Health Center,1063821,,,144,B0-0886,10/8/2024,,"SPEED BUMP,12IN.W,2-1/4IN.H,72IN.L,RUBB
",40190,7,,,,18044.35,,7/12/2024 0:00,2/4/2028 0:00,57913127064,speed bump 12in.w 2-1/4in.h 72in.l rubb,14,Misc
4164,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0701,1/30/2023,160748.355,"8"" 16ga .054 mil stud 10' (1-5/8"" flg)",60338,12,PCS,0,,363141.5,,10/19/2020 0:00,7/10/2023 12:00,12657755648,8 16ga .054 mil stud 10 1-5/8 flg,3,Steel
6249,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-1381,2/29/2024,133944.02,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",60409,200,PC,2,ML,53857.5,107715,5/6/2022 0:00,5/30/2025 0:00,15598821597,3-5/8 x 10 track 1-1/4 leg 20ga eq,1,Steel
6897,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1572,4/24/2024,701342.385,"2-1/2"" x 10' Track 1-1/4"" Leg 16ga (54mil)",53751,20,PC,0.2,ML,116232,23246.4,8/15/2022 0:00,1/21/2025 0:00,23204555261,2-1/2 x 10 track 1-1/4 leg 16ga 54mil,1,Steel
