id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,NUMROOMS,NUMBEDS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
4616,A0-0055,,Aurangabad,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,7500,,,,B0-0829,3/7/2024,,"RACEWAY,SERIES 3000,10 FT.,IVORY",58160,1,,,,3715.75,,5/25/2023 0:00,6/4/2024 17:00,307613078.2
3322,A0-0062,,Gwalior,Madhya Pradesh,India,Future Tech,Workspace,8000,1,0,0,B0-0670,2/20/2023,83744.655,"16.9 oz Bottle Water 35/Pk Sold by the
CASE",42998,4,case,4,,798.26,,11/28/2022 0:00,4/7/2023 12:00,217999330.1
10209,A0-0038,,Bhubaneswar,Odisha,India,Bio Innovation,R&amp;D Laboratories,69450,,,,B0-2552,6/29/2023,44744.31,"1-5/8"" x 12' Stud 1-5/8"" Flange 20ga 33mil",59950,40,PC,0.48,ML,84168,40400.64,9/19/2022 0:00,8/29/2023 12:00,1171391811
6247,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1379,2/29/2024,174459.055,500' USG Joint Tape 10/bx,61051,1,CT,10,RL,626.25,6262.5,7/12/2021 0:00,11/1/2024 17:00,14191958070
6049,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1318,2/19/2024,49319.275,5/8 x 4 x 8 CDX Fire-Rated Plywood,41840,10,PC,10,PC,4630.91,46309.1,8/15/2022 0:00,1/21/2025 0:00,23204555261
3312,A0-0062,,Gwalior,Madhya Pradesh,India,Future Tech,Workspace,8000,1,0,0,B0-0667,2/14/2023,15550.205,"Drywall Paper Joint Tape 250' Roll
20/box",42172,10,roll,10,,334,,11/28/2022 0:00,4/7/2023 12:00,217999330.1
10452,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2646,7/31/2023,687161.58,"6"" x 16' Stud 1-5/8"" Flange 16ga
4TH FLOOR",40328,60,PC,0.96,ML,214678.5,206091.36,2/3/2020 0:00,10/31/2025 0:00,34925565107
11898,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3183,12/15/2023,342025.185,"6"" x 19' Stud 1-5/8"" Flange 20ga 33mil",60485,82,PC,1.558,ML,134351.5,209319.47,2/3/2020 0:00,10/31/2025 0:00,34925565107
12590,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3466,7/29/2024,380359.2,"5/8"" x 4' x 10' Type X Drywall",61289,312,PC,12.48,MS,30477.5,380359.2,12/5/2022 0:00,6/23/2025 0:00,22955715208
8211,A0-0215,,Srinagar,Jammu & Kashmir,India,Wellness,Health Center,27782,0,0,0,B0-1888,1/23/2023,54800.215,Westpac Fast Set 20 Lite 20# Bag,63311,10,BG,10,BG,931.025,9310.25,6/1/2020 0:00,8/12/2024 0:00,4234521714
3629,A0-0075,,Mumbai,Maharashtra,India,Wellness,Health Center,750,0,0,0,B0-0481,5/10/2023,100885.535,"Arm 2x2x5/8 Cortega Sqr. Lay-in
15/16"" 64sf/ct",63830,2,CTN,128,,67050.5,,2/6/2023 0:00,6/16/2023 12:00,34491903.62
11893,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3178,12/11/2023,269254.1,"12"" x 12' Flat Strap 16ga 54mil",65138,10,PC,0.12,ML,274381,32925.72,2/3/2020 0:00,10/31/2025 0:00,34925565107
1357,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0297,6/8/2023,84972.94,"2""X60YRD RED DUCT TAPE 213",63047,10,,,,709.75,7097.5,9/6/2022 0:00,8/15/2024 0:00,9895473728
5003,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1069,2/5/2024,1123225.3,"2-1/2"" x 9'4-1/4"" Stud 1-1/4"" Flange 20ga EQ",58218,328,PC,3.068,ML,47595,146029.81,8/15/2022 0:00,1/21/2025 0:00,23204555261
10433,A0-0189,,Vadodara,Gujarat,India,Enterprise,Workspace,114807,4,,,B0-2634,7/17/2023,1163353.73,"3-5/8"" x 17' ProSTUD 1-1/4"" Flange 20ga 33mil",60994,500,PC,8.5,ML,100617.5,855248.75,6/1/2023 0:00,1/18/2024 17:00,1730968970
5824,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1261,2/13/2024,777255.575,"1-1/2"" x 1-1/2"" x 10' Angle 16ga 54mil",61332,80,PC,0.8,ML,77154,61723.2,7/12/2021 0:00,11/1/2024 17:00,14191958070
12757,A0-0186,,Pune,Maharashtra,India,Misc Market,Workspace,171000,5,,,B0-3555,8/26/2024,669635.765,"4"" x 17' Track 3-1/2"" Leg 16ga",66574,22,PC,0.374,ML,257096.5,96154.425,10/18/2021 0:00,6/2/2026 0:00,15701858802
5671,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-1224,2/1/2024,333272.715,"3-5/8"" x 10' Slotted Slip Track 2-1/2"" Leg 20ga 30mil",60938,40,PC,0.4,ML,123997.5,49599,5/6/2022 0:00,5/30/2025 0:00,15598821597
3113,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0632,7/10/2023,181804.55,"Drywall Paper Joint Tape 250' Roll
20/box",42172,2,roll,2,,354.04,,5/30/2023 0:00,10/4/2023 12:00,184506781.2
183,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0062,5/5/2023,121561.805,32PC SHOCKWAVE DRIVER BIT SET MILWAUKEE,64133,1,,,,1881.255,1881.255,10/15/2020 0:00,1/11/2024 12:00,3422320092
11888,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3178,12/11/2023,269254.1,"4"" x 14' Stud 1-5/8"" Flange 20ga 33mil",60569,32,PC,0.448,ML,107130.5,47994.13,2/3/2020 0:00,10/31/2025 0:00,34925565107
10005,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-2487,6/12/2023,114855.085,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",60409,50,PC,0.5,ML,47177.5,23588.75,5/6/2022 0:00,5/30/2025 0:00,15598821597
856,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0195,3/22/2023,156519.08,"22OZ SET-XP22-N SBS CARTRIDGE EPOXY
ADHESIVE FOR CODE APPROVED ANCHORING
AND DOWELING W/ NOZZLE SIMPSON",64161,12,,,,4107.365,49288.38,9/6/2022 0:00,8/15/2024 0:00,9895473728
12433,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-3400,6/28/2024,32585.04,"2"" x 300' Westpac Mesh Tape Yellow 24/bx",62094,5,RL,5,RL,375.75,1878.75,7/12/2021 0:00,11/1/2024 17:00,14191958070
4913,A0-0147,,Aligarh,Uttar Pradesh,India,Enterprise,Workspace,191836,0,0,0,B0-1033,2/21/2025,,"TRASH CAN, SQUARE, 16 GAL., GRAY",64235,6,,,,2772.2,,3/21/2023 0:00,3/10/2025 0:00,6265556806
11466,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3052,10/31/2023,2351451.015,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",60409,352,PC,3.52,ML,57030.5,200747.36,8/15/2022 0:00,1/21/2025 0:00,23204555261
1801,A0-0048,,Coimbatore,Tamil Nadu,India,Wellness,Health Center,7112,,,,B0-0395,3/10/2025,6501.31,"50LB BAG CHEMICAL NON-SHRINK GROUT
EUCLID",37954,2,BAG,,,1416.16,2832.32,1/8/2024 0:00,12/11/2025 0:00,667700235
12424,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3395,6/28/2024,42356.21,"3-5/8"" x 10' Stud 1-5/8"" Flange 16ga",53844,22,PC,0.22,ML,180777.5,39771.05,8/15/2022 0:00,1/21/2025 0:00,23204555261
5483,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-1172,1/25/2024,564078.405,"3-5/8"" x 10' Track 1-1/2"" Leg 14ga",56563,10,PC,0.1,ML,116315.5,11631.55,5/1/2023 0:00,8/22/2024 17:00,2838119884
11185,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2919,9/28/2023,1377851.035,"6"" x 9'11-1/2"" Stud 1-5/8"" Flange 16ga",40328,100,PC,0.996,ML,239311,238313.175,8/15/2022 0:00,1/21/2025 0:00,23204555261
1969,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0441,3/9/2023,80256.86,"Simpson Yellow Strip Loa d .27 Cal
Shot 100/box",63983,5,box,5,,1669.165,,10/19/2020 0:00,7/10/2023 12:00,12657755648
11177,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2915,9/28/2023,20631.18,"1-1/2"" x 1-1/2"" x 10' Angle 14ga 68mil",61328,10,PC,0.1,ML,193720,19372,8/15/2022 0:00,1/21/2025 0:00,23204555261
10934,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2814,8/31/2023,448191.26,"1-1/2"" x 5"" x 6"" VertiClip SLB Bypass Clips 50/BX",51167,4,BX,200,PC,438.375,87675,8/15/2022 0:00,1/21/2025 0:00,23204555261
4698,A0-0120,,Ranchi,Jharkhand,India,Tertiary Learning,Learning Hub,64700,,,,B0-0877,9/26/2024,,"ABRSV CUT WHL, 4-1/2 DX0.045 T,5/8IN-11",62668,1,,,,445.055,,5/23/2022 0:00,1/24/2025 17:00,3441650490
4988,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1062,1/17/2024,168366.06,"5/8"" x 4' x 9'4-1/4"" CT M2Tech Type X",63302,88,PC,3.293,MS,48012.5,158089.715,8/15/2022 0:00,1/21/2025 0:00,23204555261
4651,A0-0036,,Jaipur,Rajasthan,India,Wellness,Workspace,156000,,,,B0-0851,6/6/2024,,"SUCTION CUP LIFTER,8 IN CUP DIAMETER",58185,3,,,,8998.795,,10/5/2022 0:00,10/2/2024 12:00,7015606559
1160,A0-0011,,Thiruvananthapuram,Kerala,India,Wellness,Ambulatory Care,80000,,,,B0-0254,5/9/2023,66744.89,"6""14/18TPI STEEL DEMON BI-METAL
RECIPROCATIBLADE 5PK DIABLO",45825,3,,,,1135.6,3406.8,8/1/2022 0:00,2/5/2025 0:00,5447968752
9406,A0-0269,,Kolkata,West Bengal,India,Wellness,Health Center,5161,,,,B0-2308,5/4/2023,100235.07,"1-1/2"" x 4' USG Fire Rated DW Suspension Cross
Tee 48/BX #",62176,5,CT,0.96,ML,80243.5,77033.76,2/20/2023 0:00,9/25/2023 0:00,110931832.5
10404,A0-0156,,Nagpur,Maharashtra,India,Wellness,Health Center,583000,,,,B0-2616,9/20/2023,589176,"3/4"" x 2' x 4' USG Mars SQ 48SF White 6/CT #88185",59801,56,CT,2.688,MS,219187.5,589176,11/28/2018 0:00,8/23/2024 0:00,23273459144
1326,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0293,6/5/2023,476267.3,"RECEIVE A FREE 18V LXT LITHIUM-ION
5.0AH BATTERY 2PK (140BL1850B2) WITH
PURCHASE OF 18V LXT LITHIUM-ION
BRUSHLESS CORDLESS COMBO KIT 5.0AH 2
PC (140XT288T)",52476,1,EA,,,-22461.5,-22461.5,4/11/2022 0:00,9/17/2024 12:00,7554544515
10566,A0-0156,,Nagpur,Maharashtra,India,Wellness,Health Center,583000,,,,B0-2688,8/21/2023,1124162.17,"4' x 1-1/2"" USG Fire Rated 15/16"" Cross Tee Donn
DXL Flat White 050 60/BX",61146,560,PC,2.24,ML,85253.5,190967.84,11/28/2018 0:00,8/23/2024 0:00,23273459144
4797,A0-0134,,Ranchi,Jharkhand,India,Enterprise,Workspace,600000,,,,B0-0942,4/10/2023,,"KNEE PADS,NON-SKID,PP,BLACK/ORANGE,PR",62684,2,,,,5144.435,,6/24/2021 0:00,6/16/2023 12:00,6896114767
6797,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1535,4/4/2024,88854.855,Ramset .27 Caliber Yellow Strip load 100,32498,10,BX,10,BX,897.625,8976.25,7/12/2021 0:00,11/1/2024 17:00,14191958070
5809,A0-0024,,Haridwar,Uttarakhand,India,Misc Market,Critical Ops,150000,,,,B0-1260,2/5/2024,30790.625,"#7-15 x 7/16"" Grabber Pan Head Streaker 5LB
Phosphate #23",60101,1,BX,1,BX,2864.05,2864.05,10/24/2022 0:00,8/27/2025 0:00,19679867940
13246,A0-0327,,Coimbatore,Tamil Nadu,India,Wellness,Health Center,300,,,,B0-3732,11/5/2024,35912.515,Westpac White Dot All Purpose 50# Ctn,53366,3,CT,3,CT,897.625,2692.875,11/11/2024 0:00,12/10/2024 0:00,10648755
1456,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0328,6/29/2023,293825.645,"SERIAL NUMBER: 68994Y
18V LXT LITHIUM-ION CORDLESS RECIPRO
SAW, TOOL ONLY MAKITA
SERIAL NUMBER: 1658287Y",40936,,EA,,,10799.89,,4/11/2022 0:00,9/17/2024 12:00,7554544515
5411,A0-0159,,Dehradun,Uttarakhand,India,Bio Innovation,R&amp;D Laboratories,183000,0,0,0,B0-1157,1/12/2024,52368.695,"1/8"" RotoZip Outlet Zip Bit 8pk",43335,2,PK,2,PK,1085.5,2171,4/3/2023 0:00,2/28/2025 17:00,4359775970
8334,A0-0015,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,100000,,,,B0-1937,2/14/2023,90497.3,"2-1/2"" x 8' Stud 1-5/8"" Flange 20ga 33mil",59971,40,PC,0.32,ML,79158,25330.56,1/3/2022 0:00,11/16/2023 12:00,2757689889
2801,A0-0066,,Varanasi,Uttar Pradesh,India,Future Tech,Critical Ops,49000,0,0,0,B0-0580,3/1/2023,107503.745,"Arm 4' DW Cross Tee g40 Fire Rated
36pc/bx",61310,144,pcs,576,,72728.5,,1/3/2022 0:00,1/6/2023 12:00,1285472230
9837,A0-0229,,Bhubaneswar,Odisha,India,Enterprise,Hospitality Hall,500000,,500,500,B0-2423,2/27/2023,71385.82,"6"" x 12' Stud 1-5/8"" Flange 16ga",40328,10,PC,0.12,ML,312373.5,37484.82,8/1/2022 0:00,6/2/2023 0:00,2838833529
7617,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-1715,5/30/2024,1685723.05,3/4 x 4 x 8 CDX Fire-Rated Plywood,26930,100,PC,100,PC,4874.73,487473,12/5/2022 0:00,6/23/2025 0:00,22955715208
12008,A0-0189,,Vadodara,Gujarat,India,Enterprise,Workspace,114807,4,,,B0-3229,12/18/2023,18266.46,National Quick Set Lite 20 Min 18# Bag,55228,8,BG,8,BG,1022.875,8183,6/1/2023 0:00,1/18/2024 17:00,1730968970
7816,A0-0015,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,100000,,,,B0-1775,3/7/2023,1282144.17,"1/2"" x 2' x 2' USG Sheetrock Lay-In Ceiling Panels
Firecode SQ 16SF White 4/CT #3260",59841,32,CT,0.512,MS,91015,46599.68,1/3/2022 0:00,11/16/2023 12:00,2757689889
4379,A0-0026,,Jaipur,Rajasthan,India,Bio Innovation,R&amp;D Laboratories,150000,,,,B0-0735,12/19/2024,2471307.75,"5/8"" 4'X12' XP MOLD TYPE X NGC
[26]",58199,104,PCS,4992,,47177.5,,5/10/2021 0:00,12/26/2024 0:00,7982677738
8922,A0-0068,,Visakhapatnam,Andhra Pradesh,India,Enterprise,Critical Ops,265850,0,0,0,B0-2141,3/31/2023,81456.755,"3-5/8"" x 40' Stud 2"" Flange 14ga G90",66496,8,PC,0.32,ML,240146,76846.72,9/12/2022 0:00,10/2/2023 0:00,4131524341
10679,A0-0044,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,50000,,,,B0-2730,8/22/2023,677883.895,"6"" Clark BlazeFrame Fire 24"" OC 16ga Clark Dietrich
BlazeFrame Fire Shield, 24"" OC, 16 ga (54 mil)",67080,314,PC,314,PC,1503,471942,12/16/2022 0:00,12/31/2024 0:00,1047313632
6717,A0-0148,,Guwahati,Assam,India,Enterprise,Workspace,92942,,,,B0-1517,4/3/2024,206371.92,"5/8"" x 4' x 8' Type X Drywall",61289,100,PC,3.2,MS,41750,133600,6/1/2023 0:00,8/23/2024 12:00,1481952253
10129,A0-0287,,Nagpur,Maharashtra,India,Wellness,Health Center,1765,,,,B0-2526,8/1/2023,445890,"4' x 1-1/2"" USG Fire Rated 15/16"" Cross Tee Donn
DXL Flat White 050 60/BX",61146,75,PC,0.3,ML,85253.5,25576.05,2/1/2023 0:00,1/3/2024 0:00,214763948.1
3737,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0497,6/27/2023,163134.785,"GoldBond Multi-Use Mud 5 Gallon
Can Red",58211,2,can,2,,1983.125,,2/27/2023 0:00,11/30/2023 0:00,169152463
2262,A0-0068,,Visakhapatnam,Andhra Pradesh,India,Enterprise,Critical Ops,265850,0,0,0,B0-0490,5/17/2023,118137.47,"1-5/8"" 20ga DW Track 10' w/1-1/4"" Leg",61265,90,pcs,900,,47261,,9/12/2022 0:00,10/2/2023 0:00,4131524341
7430,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1671,5/13/2024,428205.535,"6"" x 10' Track 1-1/4"" Leg 16ga",51249,20,PC,0.2,ML,207915,41583,8/15/2022 0:00,1/21/2025 0:00,23204555261
4006,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0545,9/13/2023,23897.7,"Arm 7804 12'x 9/16"" Wall Angle White
30pc/box
",63833,30,pc,360,,62625,,10/19/2020 0:00,7/10/2023 12:00,12657755648
9303,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2279,6/8/2023,995493.68,"1-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",53691,42,PC,0.42,ML,39245,16482.9,8/15/2022 0:00,1/21/2025 0:00,23204555261
12047,A0-0189,,Vadodara,Gujarat,India,Enterprise,Workspace,114807,4,,,B0-3248,12/19/2023,62519.79,"5/8"" x 4' x 10' Type X Drywall",61289,15,PC,0.6,MS,39662.5,23797.5,6/1/2023 0:00,1/18/2024 17:00,1730968970
2395,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0514,7/31/2023,153763.58,"38"" x 100' FloorShell Hard RamBoard",56721,1,ROLL,1,,5455.89,,2/27/2023 0:00,11/30/2023 0:00,169152463
1186,A0-0011,,Thiruvananthapuram,Kerala,India,Wellness,Ambulatory Care,80000,,,,B0-0261,5/12/2023,126116.73,"1/2""X48""X10' FIBER EXPANSION BOARD
SOLD/SHEET",64299,4,,,,3719.09,14876.36,8/1/2022 0:00,2/5/2025 0:00,5447968752
2008,A0-0062,,Gwalior,Madhya Pradesh,India,Future Tech,Workspace,8000,1,0,0,B0-0449,3/16/2023,28257.235,"Makita 1/2"" x 6"" SDS+ Carbide Drill Bit
Thrust",64000,1,each,1,,1105.54,,11/28/2022 0:00,4/7/2023 12:00,217999330.1
194,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0063,5/10/2023,57502.275,"CLEAR ANTI-FOG LENS ITEK SAFETY GLASSES
PYRAMEX",64175,12,,,,275.55,3306.6,10/15/2020 0:00,1/11/2024 12:00,3422320092
8771,A0-0229,,Bhubaneswar,Odisha,India,Enterprise,Hospitality Hall,500000,,500,500,B0-2076,3/17/2023,233693.12,"#6 x 1-1/4"" Grabber Scavenger Head Drivall Self Drill
Point Zinc 8M",32072,2,"BX
:selected:",2,"BX
:selected:",10187,20374,8/1/2022 0:00,6/2/2023 0:00,2838833529
5526,A0-0173,,Madurai,Tamil Nadu,India,Wellness,Health Center,20000,,,,B0-1185,1/29/2024,10035.03,"10"" x 10"" BD BITK Insul Fire-Rated Knob Ltch Wht",62532,1,EA,1,EA,9185,9185,4/3/2023 0:00,12/11/2023 0:00,689050634.7
772,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-0174,3/6/2023,175233.1,MIRAFI 140N (15' X 360') 600 SY/ROLL,64608,3,,,,53773.165,161319.495,2/3/2020 0:00,10/31/2025 0:00,34925565107
1479,A0-0011,,Thiruvananthapuram,Kerala,India,Wellness,Ambulatory Care,80000,,,,B0-0330,7/3/2023,116800.635,"6"" - 8/10TPI BI-METAL RECIPROCATING SAW
BLADE 25PK DIABLO",45806,1,,,,4185.02,4185.02,8/1/2022 0:00,2/5/2025 0:00,5447968752
1847,A0-0054,,Visakhapatnam,Andhra Pradesh,India,Future Tech,Critical Ops,0,,,,B0-0413,2/23/2024,64182.275,"3-5/8"" 16ga .054mil Track 10' (2"" Leg)",60555,2,pcs,20,,219855.5,,1/9/2023 0:00,11/17/2023 12:00,558049036.2
3741,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0497,6/27/2023,163134.785,"1-1/4"" Sharp Fine Point Drywall Screw
Grabber",32371,1,box,1,,7783.87,,2/27/2023 0:00,11/30/2023 0:00,169152463
10728,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2745,8/24/2023,758418.81,"3-5/8"" x 12' Track 1-1/2"" Leg 16ga",10325,24,PC,0.288,ML,145039.5,41771.71,2/3/2020 0:00,10/31/2025 0:00,34925565107
7987,A0-0155,,Surat,Gujarat,India,Misc Market,Workspace,838094,41,,,B0-1817,1/12/2023,249855.38,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga (30mil)",60536,300,PC,3,ML,77655,232965,9/2/2019 0:00,12/29/2023 17:00,15673671106
406,A0-0025,,Jaipur,Rajasthan,India,Bio Innovation,R&amp;D Laboratories,249000,5,,,B0-0116,1/10/2023,213993.8,"RECEIVE (1) FREE 140BL 1850B WITH
PURCHASE OF ANY QUALIFYING DRYWALL
KIT: 140XSF03R; 140XSF03T; 140XT255T",34748,3,,,,-14703.515,-44110.545,2/14/2022 0:00,10/17/2024 0:00,7645779545
12805,A0-0190,,Udaipur,Rajasthan,India,Future Tech,Critical Ops,156000,4,,,B0-3576,8/27/2024,69355.935,"2"" x 2"" x 10' Angle 20ga 30mil",61343,120,PC,1.2,ML,47595,57114,4/21/2023 0:00,3/17/2025 0:00,9514771827
10089,A0-0217,,Kolkata,West Bengal,India,Enterprise,Workspace,300000,,,,B0-2513,6/28/2023,26163.055,"2"" x 300' Grabber Mesh Tape White 24/bx",33660,4,RL,4,RL,354.875,1419.5,6/21/2022 0:00,9/27/2023 12:00,3572485583
11479,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3055,10/31/2023,253976.94,"2"" x 2"" x 10' Angle 20ga 30mil",61343,200,PC,2,ML,58867.5,117735,8/15/2022 0:00,1/21/2025 0:00,23204555261
6318,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-1402,4/3/2024,443085.235,"2-1/2"" x 12' C-T Stud 20ga 33mil",60987,10,PC,0.12,ML,116065,13927.8,5/6/2022 0:00,5/30/2025 0:00,15598821597
6582,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1480,3/28/2024,18862.65,Westpac Fast Set 90 Lite 20# Bag,62098,10,BG,10,BG,864.225,8642.25,7/12/2021 0:00,11/1/2024 17:00,14191958070
1448,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0328,6/29/2023,293825.645,"18V X2 LXT LITHIUM-ION (36V) BRUSHLESS
CORDLESS REAR HANDLE 7-1/4"" CIRCULAR
SAW KIT (5.0AH) MAKITA
SERIAL NUMBER: 698341",45745,1,EA,,,32650.17,32650.17,4/11/2022 0:00,9/17/2024 12:00,7554544515
343,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0093,8/16/2023,70218.49,"GR6 DOUBLE SRL ALUMINUM REBAR HOOK
GUARDIAN FALL",63033,2,,,,32697.765,65395.53,10/15/2020 0:00,1/11/2024 12:00,3422320092
7469,A0-0148,,Guwahati,Assam,India,Enterprise,Workspace,92942,,,,B0-1681,5/22/2024,696529.445,USG All Purpose Joint Compound 4.5g Pail,50016,52,PA,52,PA,1837,95524,6/1/2023 0:00,8/23/2024 12:00,1481952253
728,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0162,2/17/2023,42711.085,"24""X8-1/4"" LE HEX HEAD SNAP TIE W/1""
PLASTIC CONE STANDARD DUTY",64619,300,,,,118.57,35571,4/11/2022 0:00,9/17/2024 12:00,7554544515
4578,A0-0118,,Indore,Madhya Pradesh,India,Future Tech,Critical Ops,875000,,,,B0-0806,2/6/2025,204964.945,"CORE BIT BI 6""X16"" SP-L",65889,2,EA,,,53025.84,,2/5/2024 0:00,12/31/2024 0:00,420015125.2
9169,A0-0259,,Visakhapatnam,Andhra Pradesh,India,Wellness,Ambulatory Care,5100,,,,B0-2234,4/24/2023,20906.73,10' No-Coat 90° Outside Corner Bead 50/bx,63357,1,CT,0.5,ML,39078,19539,3/9/2023 0:00,8/11/2023 12:00,148726956
9251,A0-0267,,Mysuru,Karnataka,India,Wellness,Health Center,8600,,,,B0-2269,4/26/2023,69743.375,"1-1/2"" x 10' Z-Furring 1-1/2"" x 1-1/2"" Legs 20ga 30mil",65369,25,PC,0.25,ML,135687.5,33921.875,12/5/2022 0:00,10/12/2023 12:00,822823445.5
3517,A0-0069,,Jammu,Jammu & Kashmir,India,Misc Market,Health Center,15000,0,0,0,B0-0459,3/27/2023,493545.12,"2"" 3M 2090 SOLD BY ROLL Blue
Premium Tape 180'",52665,3,roll,3,,1071.305,,9/4/2019 0:00,6/30/2022 0:00,3860820145
11931,A0-0157,,Vadodara,Gujarat,India,Wellness,Health Center,4000,,,,B0-3198,12/27/2023,59793.515,"5/8"" x 2' x 4' USG Pebbled SQ 64SF White 8/CT
#4800",59834,1,CT,0.064,MS,141950,9084.8,3/6/2023 0:00,8/4/2025 0:00,470723603.9
11096,A0-0044,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,50000,,,,B0-2880,6/24/2024,286867.59,"4' x 1-1/2"" USG NON Fire Rated 15/16"" Cross Tee
Donn DX Flat White 60/BX",61144,1,CT,0.24,ML,65965,15831.6,12/16/2022 0:00,12/31/2024 0:00,1047313632
7157,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1614,5/8/2024,186984.055,"2-1/2"" x 10' Track 1-1/4"" Leg 16ga (54mil)",53751,6,PC,0.06,ML,84752.5,5085.15,2/3/2020 0:00,10/31/2025 0:00,34925565107
